time_s,pred_ttc,gt_ttc
2.625,4.7171220779418945,11.657636642456055
2.65,4.7171220779418945,11.657636642456055
2.675,4.7171220779418945,11.657636642456055
2.7,4.7171220779418945,11.657636642456055
2.725,4.7171220779418945,11.657636642456055
2.75,4.7171220779418945,11.657636642456055
2.775,4.7171220779418945,11.657636642456055
2.8,4.7171220779418945,11.657636642456055
2.825,4.7171220779418945,11.657636642456055
2.85,4.7171220779418945,11.657636642456055
2.875,4.7171220779418945,11.657636642456055
2.9,4.7171220779418945,11.657636642456055
2.925,4.7171220779418945,11.657636642456055
2.95,4.7171220779418945,11.657636642456055
2.975,4.7171220779418945,11.657636642456055
3.0,4.7171220779418945,11.657636642456055
3.025,4.7171220779418945,11.657636642456055
3.05,4.7171220779418945,11.657636642456055
3.075,4.7171220779418945,11.657636642456055
3.1,4.7171220779418945,11.657636642456055
3.125,4.7171220779418945,11.657636642456055
3.15,4.7171220779418945,11.657636642456055
3.175,4.7171220779418945,11.657636642456055
3.2,4.7171220779418945,11.657636642456055
3.225,4.7171220779418945,11.657636642456055
3.25,4.7171220779418945,11.657636642456055
3.275,4.7171220779418945,11.657636642456055
3.3,4.7171220779418945,11.657636642456055
3.325,4.7171220779418945,11.657636642456055
3.35,4.7171220779418945,11.657636642456055
3.375,4.7171220779418945,11.657636642456055
3.4,4.7171220779418945,11.657636642456055
3.425,4.7171220779418945,11.657636642456055
3.45,4.7171220779418945,11.657636642456055
3.475,4.7171220779418945,11.657636642456055
3.5,4.7171220779418945,11.657636642456055
3.525,4.7171220779418945,11.657636642456055
3.55,4.7171220779418945,11.657636642456055
3.575,4.7171220779418945,11.657636642456055
3.6,4.7171220779418945,11.657636642456055
3.625,4.7171220779418945,11.657636642456055
3.65,4.7171220779418945,11.657636642456055
3.675,4.7171220779418945,11.657636642456055
3.7,4.7171220779418945,11.657636642456055
3.725,4.7171220779418945,11.657636642456055
3.75,4.7171220779418945,11.657636642456055
3.775,4.7171220779418945,11.657636642456055
3.8,4.7171220779418945,11.657636642456055
3.825,4.7171220779418945,11.657636642456055
3.85,4.7171220779418945,11.657636642456055
3.875,4.7171220779418945,11.657636642456055
3.9,4.7171220779418945,11.657636642456055
3.925,4.7171220779418945,11.657636642456055
3.95,4.7171220779418945,11.657636642456055
3.975,4.7171220779418945,11.657636642456055
4.0,4.7171220779418945,11.657636642456055
4.025,4.7171220779418945,11.657636642456055
4.05,4.7171220779418945,11.638087272644043
4.075,4.7171220779418945,11.615217208862305
4.1,4.7171220779418945,11.534591674804688
4.125,4.7171220779418945,11.435270309448242
4.15,4.7171220779418945,11.376456260681152
4.175,4.7171220779418945,11.310291290283203
4.2,4.7171220779418945,11.20771598815918
4.225,4.7171220779418945,11.130695343017578
4.25,4.7171220779418945,11.059577941894531
4.275,4.7171220779418945,10.950749397277832
4.3,4.7171220779418945,10.895045280456543
4.325,4.7171220779418945,10.816746711730957
4.35,4.723441123962402,10.707361221313477
4.375,4.7171220779418945,10.64560604095459
4.4,4.759069919586182,10.52519416809082
4.425,4.7171220779418945,10.465544700622559
4.45,4.7171220779418945,10.384915351867676
4.475,4.7171220779418945,10.27950382232666
4.5,4.7171220779418945,10.201004028320312
4.525,4.7171220779418945,10.142646789550781
4.55,4.7171220779418945,9.996992111206055
4.575,4.7171220779418945,9.957737922668457
4.6,4.7171220779418945,9.87086296081543
4.625,4.7171220779418945,9.788469314575195
4.65,4.7171220779418945,9.708800315856934
4.675,4.7171220779418945,9.647743225097656
4.7,4.7171220779418945,9.523366928100586
4.725,4.7171220779418945,9.495689392089844
4.75,4.7171220779418945,9.369016647338867
4.775,4.7171220779418945,9.31689167022705
4.8,4.7171220779418945,9.22804069519043
4.825,4.7171220779418945,9.150182723999023
4.85,4.7171220779418945,9.087383270263672
4.875,4.7171220779418945,9.014823913574219
4.9,4.7171220779418945,8.914881706237793
4.925,4.7171220779418945,8.870616912841797
4.95,4.7171220779418945,8.766143798828125
4.975,4.7171220779418945,8.69592571258545
5.0,4.7171220779418945,8.629734992980957
5.025,4.7171220779418945,8.561253547668457
5.05,4.7171220779418945,8.490195274353027
5.075,4.7171220779418945,8.40598201751709
5.1,4.723441123962402,8.353233337402344
5.125,4.723441123962402,8.257506370544434
5.15,4.7171220779418945,8.207513809204102
5.175,4.7171220779418945,8.143176078796387
5.2,4.723441123962402,8.054994583129883
5.225,4.7171220779418945,8.020893096923828
5.25,4.7171220779418945,7.94781494140625
5.275,4.759069919586182,7.902067184448242
5.3,4.7171220779418945,7.839313983917236
5.325,4.7171220779418945,7.804675102233887
5.35,4.7171220779418945,7.725399971008301
5.375,4.795679569244385,7.691783905029297
5.4,4.7171220779418945,7.635089874267578
5.425,4.80222749710083,7.585886001586914
5.45,4.7171220779418945,7.5330891609191895
5.475,4.759069919586182,7.479170799255371
5.5,4.770196914672852,7.434485912322998
5.525,4.759069919586182,7.38927698135376
5.55,4.723441123962402,7.3272809982299805
5.575,4.7895188331604,7.307714939117432
5.6,4.759069919586182,7.258007049560547
5.625,4.765793323516846,7.225168228149414
5.65,4.765793323516846,7.181413173675537
5.675,4.795679569244385,7.157884120941162
5.7,4.759069919586182,7.118718147277832
5.725,4.765793323516846,7.081882953643799
5.75,4.759069919586182,7.046363830566406
5.775,4.759069919586182,7.014505863189697
5.8,4.753264427185059,6.970190048217773
5.825,4.7171220779418945,6.947357177734375
5.85,4.723441123962402,6.914601802825928
5.875,4.7171220779418945,6.874898910522461
5.9,4.7171220779418945,6.857055187225342
5.925,4.7171220779418945,6.835468769073486
5.95,4.729703903198242,6.7814412117004395
5.975,4.7171220779418945,6.76517915725708
6.0,4.7171220779418945,6.745522975921631
6.025,4.753264427185059,6.709990978240967
6.05,4.7171220779418945,6.699151992797852
6.075,4.759069919586182,6.670030117034912
6.1,4.7171220779418945,6.633224010467529
6.125,4.7171220779418945,6.617177963256836
6.15,4.7171220779418945,6.598202228546143
6.175,4.7171220779418945,6.567434787750244
6.2,4.723441123962402,6.5270609855651855
6.225,4.7171220779418945,6.526825904846191
6.25,4.7171220779418945,6.4780449867248535
6.275,4.753264427185059,6.462442874908447
6.3,4.7171220779418945,6.435089111328125
6.325,4.753264427185059,6.409186840057373
6.35,4.783185958862305,6.373513221740723
6.375,4.7171220779418945,6.356184005737305
6.4,4.7171220779418945,6.336687088012695
6.425,4.723441123962402,6.301941871643066
6.45,4.7171220779418945,6.301219940185547
6.475,4.7171220779418945,6.246581077575684
6.5,4.7171220779418945,6.237760066986084
6.525,4.7171220779418945,6.219407081604004
6.55,4.7171220779418945,6.1794657707214355
6.575,4.7171220779418945,6.165968894958496
6.6,4.7171220779418945,6.138445854187012
6.625,4.7171220779418945,6.106142044067383
6.65,4.7171220779418945,6.079418182373047
6.675,4.7171220779418945,6.076228141784668
6.7,4.7171220779418945,6.020209789276123
6.725,4.7171220779418945,5.999557018280029
6.75,4.7171220779418945,6.000327110290527
6.775,4.7171220779418945,5.957580089569092
6.8,4.7171220779418945,5.947426795959473
6.825,4.7171220779418945,5.937742233276367
6.85,4.7171220779418945,5.891139984130859
6.875,4.7171220779418945,5.8730549812316895
6.9,4.7171220779418945,5.855642795562744
6.925,4.7171220779418945,5.819714069366455
6.95,4.741238594055176,5.794465065002441
6.975,4.852930068969727,5.7741618156433105
7.0,4.852930068969727,5.751284122467041
7.025,4.852930068969727,5.723336219787598
7.05,4.7895188331604,5.701362133026123
7.075,4.795679569244385,5.677608013153076
7.1,4.80222749710083,5.651648044586182
7.125,4.7171220779418945,5.6470770835876465
7.15,4.765793323516846,5.612008094787598
7.175,4.759069919586182,5.588338851928711
7.2,4.753264427185059,5.580562114715576
7.225,4.7171220779418945,5.553404808044434
7.25,4.759069919586182,5.504883766174316
7.275,4.7171220779418945,5.5042619705200195
7.3,4.80222749710083,5.465339183807373
7.325,4.759069919586182,5.449925899505615
7.35,4.723441123962402,5.436150074005127
7.375,4.852930068969727,5.417609214782715
7.4,4.80222749710083,5.385684013366699
7.425,4.795679569244385,5.368618965148926
7.45,4.759069919586182,5.352912902832031
7.475,4.765793323516846,5.32761812210083
7.5,4.821444988250732,5.3055949211120605
7.525,4.852930068969727,5.290840148925781
7.55,4.80222749710083,5.267167091369629
7.575,4.80222749710083,5.249774932861328
7.6,4.723441123962402,5.234124183654785
7.625,4.80222749710083,5.217721939086914
7.65,4.7171220779418945,5.195373058319092
7.675,4.723441123962402,5.167947769165039
7.7,4.783185958862305,5.152278900146484
7.725,4.723441123962402,5.114223003387451
7.75,4.7171220779418945,5.118349075317383
7.775,4.7171220779418945,5.105207920074463
7.8,4.723441123962402,5.051135063171387
7.825,4.7171220779418945,5.059670925140381
7.85,4.7171220779418945,5.032711029052734
7.875,4.7171220779418945,5.003561973571777
7.9,4.729703903198242,4.998354911804199
7.925,4.7171220779418945,4.9829888343811035
7.95,4.7171220779418945,4.9371209144592285
7.975,4.7171220779418945,4.944178104400635
8.0,4.7171220779418945,4.901918888092041
8.025,4.729703903198242,4.877739906311035
8.05,4.7171220779418945,4.8685622215271
8.075,4.7171220779418945,4.840814113616943
8.1,4.723441123962402,4.807750225067139
8.125,4.7171220779418945,4.8089518547058105
8.15,4.7171220779418945,4.7818732261657715
8.175,4.7171220779418945,4.759078025817871
8.2,4.7171220779418945,4.739786148071289
8.225,4.723441123962402,4.713484764099121
8.25,4.7171220779418945,4.701703071594238
8.275,4.729703903198242,4.666154861450195
8.3,4.7171220779418945,4.665341854095459
8.325,4.7171220779418945,4.637969970703125
8.35,4.759069919586182,4.614284038543701
8.375,4.7171220779418945,4.599350929260254
8.4,4.7171220779418945,4.578633785247803
8.425,4.7171220779418945,4.56342887878418
8.45,4.7171220779418945,4.54311990737915
8.475,4.753294467926025,4.553668975830078
8.5,4.7171220779418945,4.483842849731445
8.525,4.7171220779418945,4.495378017425537
8.55,4.729703903198242,4.473442077636719
8.575,4.7171220779418945,4.428802967071533
8.6,4.753294467926025,4.428980827331543
8.625,4.747488975524902,4.404391765594482
8.65,4.7171220779418945,4.362794876098633
8.675,4.7171220779418945,4.356060981750488
8.7,4.723441123962402,4.3399338722229
8.725,4.7171220779418945,4.312851905822754
8.75,4.753264427185059,4.287017822265625
8.775,4.7171220779418945,4.286086082458496
8.8,4.759069919586182,4.227320194244385
8.825,4.7171220779418945,4.2328009605407715
8.85,4.729703903198242,4.221423149108887
8.875,4.723441123962402,4.184104919433594
8.9,4.723441123962402,4.166245937347412
8.925,4.7171220779418945,4.17114782333374
8.95,4.759069919586182,4.111772060394287
8.975,4.759069919586182,4.098639011383057
9.0,4.765793323516846,4.090878009796143
9.025,4.80222749710083,4.0643439292907715
9.05,4.759069919586182,4.035871982574463
9.075,4.846584320068359,4.023056983947754
9.1,4.783185958862305,4.001812934875488
9.125,4.729703903198242,3.980649948120117
9.15,4.759069919586182,3.9654109477996826
9.175,4.723441123962402,3.9533588886260986
9.2,4.7171220779418945,3.915342092514038
9.225,4.7171220779418945,3.9081249237060547
9.25,4.759069919586182,3.8898839950561523
9.275,4.7171220779418945,3.847815990447998
9.3,4.7171220779418945,3.8503799438476562
9.325,4.7171220779418945,3.8333981037139893
9.35,4.7171220779418945,3.790994882583618
9.375,4.7171220779418945,3.7867069244384766
9.4,4.7171220779418945,3.7490689754486084
9.425,4.7171220779418945,3.7379560470581055
9.45,4.753264427185059,3.7020130157470703
9.475,4.7171220779418945,3.696713924407959
9.5,4.7171220779418945,3.666692018508911
9.525,4.7171220779418945,3.6447229385375977
9.55,4.7171220779418945,3.63242506980896
9.575,4.7171220779418945,3.607145071029663
9.6,4.759069919586182,3.581252098083496
9.625,4.747488975524902,3.5767059326171875
9.65,4.7171220779418945,3.5310568809509277
9.675,4.7171220779418945,3.5267651081085205
9.7,4.759069919586182,3.5041980743408203
9.725,4.7171220779418945,3.4755759239196777
9.75,4.759069919586182,3.462769031524658
9.775,4.80222749710083,3.4436140060424805
9.8,4.765793323516846,3.4119620323181152
9.825,4.7171220779418945,3.3944649696350098
9.85,4.723441123962402,3.369040012359619
9.875,4.7171220779418945,3.3524909019470215
9.9,4.723441123962402,3.326430082321167
9.925,4.741238594055176,3.2938690185546875
9.95,4.7171220779418945,3.285921096801758
9.975,4.759069919586182,3.2558538913726807
10.0,4.80222749710083,3.2290289402008057
10.025,4.777200222015381,3.210477113723755
10.05,4.759069919586182,3.195019006729126
10.075,4.753294467926025,3.161349058151245
10.1,4.7171220779418945,3.146575927734375
10.125,4.759069919586182,3.120387077331543
10.15,4.783533096313477,3.08911395072937
10.175,4.80222749710083,3.083411931991577
10.2,4.852930068969727,3.0526158809661865
10.225,4.729703903198242,3.0233399868011475
10.25,4.852930068969727,3.0107131004333496
10.275,4.866564750671387,2.986660957336426
10.3,4.759069919586182,2.950237989425659
10.325,4.859498977661133,2.93871808052063
10.35,4.852930068969727,2.905846118927002
10.375,4.866564750671387,2.890091896057129
10.4,4.846584320068359,2.8683900833129883
10.425,4.833584785461426,2.8423779010772705
10.45,4.759069919586182,2.829493999481201
10.475,4.7171220779418945,2.812182903289795
10.5,4.852930068969727,2.7805700302124023
10.525,4.7171220779418945,2.7645440101623535
10.55,4.723441123962402,2.7388699054718018
10.575,4.759069919586182,2.7134718894958496
10.6,4.7895188331604,2.697035074234009
10.625,4.80222749710083,2.674278974533081
10.65,4.759069919586182,2.6376709938049316
10.675,4.723441123962402,2.624699115753174
10.7,4.759069919586182,2.5944368839263916
10.725,4.759069919586182,2.5710999965667725
10.75,4.852930068969727,2.5456080436706543
10.775,4.759069919586182,2.538680076599121
10.8,4.759069919586182,2.4951610565185547
10.825,4.833584785461426,2.4809000492095947
10.85,4.765793323516846,2.4670209884643555
10.875,4.7171220779418945,2.440973997116089
10.9,4.777200222015381,2.41090989112854
10.925,4.759069919586182,2.409679889678955
10.95,4.7171220779418945,2.36039400100708
10.975,4.723441123962402,2.350177049636841
11.0,4.723441123962402,2.323462963104248
11.025,4.759069919586182,2.2979249954223633
11.05,4.7171220779418945,2.273613929748535
11.075,4.765793323516846,2.2587549686431885
11.1,4.7171220779418945,2.224855899810791
11.125,4.7171220779418945,2.2054929733276367
11.15,4.741238594055176,2.1829729080200195
11.175,4.7171220779418945,2.1551060676574707
11.2,4.729703903198242,2.137500047683716
11.225,4.759069919586182,2.116637945175171
11.25,4.7171220779418945,2.082634925842285
11.275,4.7171220779418945,2.0741350650787354
11.3,4.7171220779418945,2.039607048034668
11.325,4.7171220779418945,2.0187180042266846
11.35,4.7171220779418945,1.9977740049362183
11.375,4.759069919586182,1.980499029159546
11.4,4.7171220779418945,1.9406930208206177
11.425,4.7171220779418945,1.9286810159683228
11.45,4.7171220779418945,1.9015979766845703
11.475,4.7171220779418945,1.8759410381317139
11.5,4.7171220779418945,1.855545997619629
11.525,4.7171220779418945,1.8294709920883179
11.55,4.7171220779418945,1.8058550357818604
11.575,4.7171220779418945,1.787701964378357
11.6,4.7171220779418945,1.756803035736084
11.625,4.7171220779418945,1.7427690029144287
11.65,4.7171220779418945,1.710737943649292
11.675,4.7171220779418945,1.6949139833450317
11.7,4.7171220779418945,1.6658109426498413
11.725,4.7171220779418945,1.6479209661483765
11.75,4.7171220779418945,1.6204659938812256
11.775,4.7171220779418945,1.6043050289154053
11.8,4.7171220779418945,1.5751880407333374
11.825,4.7171220779418945,1.5568840503692627
11.85,4.7171220779418945,1.5295939445495605
11.875,4.723441123962402,1.5092500448226929
11.9,4.7171220779418945,1.4808069467544556
11.925,4.7171220779418945,1.462054967880249
11.95,4.7171220779418945,1.4333289861679077
11.975,4.7171220779418945,1.4132879972457886
12.0,4.7171220779418945,1.382910966873169
12.025,4.7171220779418945,1.3656630516052246
12.05,4.7171220779418945,1.3355239629745483
12.075,4.7171220779418945,1.3169950246810913
12.1,4.7171220779418945,1.294137954711914
12.125,4.7171220779418945,1.2779990434646606
12.15,4.7171220779418945,1.260241985321045
12.175,4.7171220779418945,1.2513649463653564
12.2,4.7171220779418945,1.2399159669876099
12.225,4.7171220779418945,1.2329870462417603
12.25,4.7171220779418945,1.224640965461731
12.275,4.7171220779418945,1.2168320417404175
12.3,4.7171220779418945,1.2137609720230103
12.325,4.7171220779418945,1.209826946258545
12.35,4.7171220779418945,1.2033250331878662
12.375,4.7171220779418945,1.2021729946136475
12.4,4.7171220779418945,1.2021479606628418
12.425,4.7171220779418945,1.199107050895691
12.45,4.7171220779418945,1.2030609846115112
12.475,4.7171220779418945,1.2069770097732544
12.5,4.7171220779418945,1.2128020524978638
12.525,4.7171220779418945,1.2190220355987549
12.55,4.7171220779418945,1.2299360036849976
12.575,4.7171220779418945,1.2376099824905396
12.6,4.7171220779418945,1.2549599409103394
12.625,4.7171220779418945,1.2661190032958984
12.65,4.7171220779418945,1.2782050371170044
12.675,4.7171220779418945,1.2963279485702515
12.7,4.7171220779418945,1.322566032409668
12.725,4.7171220779418945,1.346066951751709
12.75,4.7171220779418945,1.3745239973068237
12.775,4.7171220779418945,1.3971619606018066
12.8,4.7171220779418945,1.441910982131958
12.825,4.7171220779418945,1.4888269901275635
12.85,4.7171220779418945,1.528352975845337
12.875,4.7171220779418945,1.5885980129241943
12.9,4.7171220779418945,1.657973051071167
12.925,4.7171220779418945,1.6976079940795898
12.95,4.7171220779418945,1.828922986984253
12.975,4.7171220779418945,1.8935060501098633
13.0,4.7171220779418945,2.023250102996826
13.025,4.7171220779418945,2.1766679286956787
13.05,4.7171220779418945,2.1766679286956787
13.075,4.7171220779418945,2.1766679286956787
13.1,4.7171220779418945,2.1766679286956787
13.125,4.7171220779418945,2.1766679286956787
13.15,4.7171220779418945,2.1766679286956787
13.175,4.7171220779418945,2.1766679286956787
13.2,4.7171220779418945,2.1766679286956787
13.225,4.7171220779418945,2.1766679286956787
13.25,4.7171220779418945,2.1766679286956787
13.275,4.7171220779418945,2.1766679286956787
13.3,4.7171220779418945,2.1766679286956787
13.325,4.7171220779418945,2.1766679286956787
13.35,4.7171220779418945,2.1766679286956787
13.375,4.592398643493652,2.1766679286956787
13.4,4.165355205535889,2.1766679286956787
13.425,4.592398643493652,2.1766679286956787
13.45,4.7171220779418945,2.1766679286956787
13.475,4.276660919189453,2.1766679286956787
13.5,4.381772994995117,2.1766679286956787
13.525,4.7171220779418945,2.1766679286956787
13.55,4.592398643493652,2.1766679286956787
13.575,4.7171220779418945,2.1766679286956787
13.6,4.7171220779418945,2.1766679286956787
13.625,4.7171220779418945,2.1766679286956787
13.65,4.759069919586182,2.1766679286956787
13.675,4.7171220779418945,2.1766679286956787
13.7,4.7171220779418945,2.1766679286956787
13.725,4.7171220779418945,2.1766679286956787
13.75,4.7171220779418945,2.1766679286956787
13.775,4.7171220779418945,2.1766679286956787
13.8,4.7171220779418945,2.1766679286956787
13.825,4.7171220779418945,2.1766679286956787
13.85,4.7171220779418945,2.1766679286956787
13.875,4.7171220779418945,2.1766679286956787
13.9,4.7171220779418945,2.1766679286956787
13.925,4.7171220779418945,2.1766679286956787
13.95,4.7171220779418945,2.1766679286956787
13.975,4.852930068969727,2.1766679286956787
14.0,4.7171220779418945,2.1766679286956787
14.025,4.7171220779418945,2.1766679286956787
14.05,4.7171220779418945,2.1766679286956787
14.075,4.7171220779418945,2.1766679286956787
14.1,4.7171220779418945,2.1766679286956787
14.125,4.7171220779418945,2.1766679286956787
14.15,4.723441123962402,2.1766679286956787
14.175,4.7171220779418945,2.1766679286956787
14.2,4.7171220779418945,2.1766679286956787
14.225,4.7171220779418945,2.1766679286956787
14.25,4.7171220779418945,2.1766679286956787
14.275,4.7171220779418945,2.1766679286956787
14.3,4.7171220779418945,2.1766679286956787
14.325,4.7171220779418945,2.1766679286956787
14.35,4.7171220779418945,2.1766679286956787
14.375,4.7171220779418945,2.1766679286956787
14.4,4.7171220779418945,2.1766679286956787
14.425,4.7171220779418945,2.1766679286956787
14.45,4.7171220779418945,2.1766679286956787
14.475,4.7171220779418945,2.1766679286956787
14.5,4.7171220779418945,2.1766679286956787
14.525,4.7171220779418945,2.1766679286956787
14.55,4.7171220779418945,2.1766679286956787
14.575,4.7171220779418945,2.1766679286956787
14.6,4.7171220779418945,2.1766679286956787
14.625,4.7171220779418945,2.1766679286956787
14.65,4.7171220779418945,2.1766679286956787
14.675,4.7171220779418945,2.1766679286956787
14.7,4.7171220779418945,2.1766679286956787
14.725,4.7171220779418945,2.1766679286956787
14.75,4.7171220779418945,2.1766679286956787
14.775,4.7171220779418945,2.1766679286956787
14.8,4.7171220779418945,2.1766679286956787
14.825,4.7171220779418945,2.1766679286956787
14.85,4.7171220779418945,2.1766679286956787
14.875,4.7171220779418945,2.1766679286956787
14.9,4.7171220779418945,2.1766679286956787
14.925,4.7171220779418945,2.1766679286956787
14.95,4.7171220779418945,2.1766679286956787
14.975,4.7171220779418945,2.1766679286956787
15.0,4.7171220779418945,2.1766679286956787
15.025,4.7171220779418945,2.1766679286956787
15.05,4.7171220779418945,2.1766679286956787
15.075,4.7171220779418945,2.1766679286956787
15.1,4.7171220779418945,2.1766679286956787
15.125,4.7171220779418945,2.1766679286956787
15.15,4.7171220779418945,2.1766679286956787
15.175,4.7171220779418945,2.1766679286956787
15.2,4.7171220779418945,2.1766679286956787
15.225,4.7171220779418945,2.1766679286956787
15.25,4.7171220779418945,2.1766679286956787
15.275,4.7171220779418945,2.1766679286956787
15.3,4.7171220779418945,2.1766679286956787
15.325,4.7171220779418945,2.1766679286956787
15.35,4.7171220779418945,2.1766679286956787
15.375,4.7171220779418945,2.1766679286956787
15.4,4.7171220779418945,2.1766679286956787
15.425,4.7171220779418945,2.1766679286956787
15.45,4.7171220779418945,2.1766679286956787
15.475,4.7171220779418945,2.1766679286956787
15.5,4.7171220779418945,2.1766679286956787
15.525,4.7171220779418945,2.1766679286956787
15.55,4.7171220779418945,2.1766679286956787
15.575,4.7171220779418945,2.1766679286956787
15.6,4.7171220779418945,2.1766679286956787
15.625,4.7171220779418945,2.1766679286956787
15.65,4.7171220779418945,2.1766679286956787
15.675,4.7171220779418945,2.1766679286956787
15.7,4.7171220779418945,2.1766679286956787
15.725,4.7171220779418945,2.1766679286956787
15.75,4.7171220779418945,2.1766679286956787
15.775,4.7171220779418945,2.1766679286956787
15.8,4.7171220779418945,2.1766679286956787
15.825,4.7171220779418945,2.1766679286956787
15.85,4.7171220779418945,2.1766679286956787
15.875,4.7171220779418945,2.1766679286956787
15.9,4.7171220779418945,2.1766679286956787
15.925,4.7171220779418945,2.1766679286956787
15.95,4.7171220779418945,2.1766679286956787
15.975,4.7171220779418945,2.1766679286956787
16.0,4.7171220779418945,2.1766679286956787
16.025,4.7171220779418945,2.1766679286956787
16.05,4.7171220779418945,2.1766679286956787
16.075,4.7171220779418945,2.1766679286956787
16.1,4.7171220779418945,2.1766679286956787
16.125,4.7171220779418945,2.1766679286956787
16.15,4.7171220779418945,2.1766679286956787
16.175,4.7171220779418945,2.1766679286956787
16.2,4.7171220779418945,2.1766679286956787
16.225,4.7171220779418945,2.1766679286956787
16.25,4.7171220779418945,2.1766679286956787
16.275,4.7171220779418945,2.1766679286956787
16.3,4.7171220779418945,2.1766679286956787
16.325,4.7171220779418945,2.1766679286956787
16.35,4.7171220779418945,2.1766679286956787
16.375,4.7171220779418945,2.1766679286956787
16.4,4.7171220779418945,2.1766679286956787
16.425,4.7171220779418945,2.1766679286956787
16.45,4.7171220779418945,2.1766679286956787
16.475,4.7171220779418945,2.1766679286956787
16.5,4.7171220779418945,2.1766679286956787
16.525,4.7171220779418945,2.1766679286956787
